cartodb_id,details,code,created_at,updated_at,verified,street,facing,details_additional,code_prefix,longitude,latitude,geojson
150,,B3,2012-11-27 22:06:54,2012-12-13 21:57:10,1,Dalestraat,S,150m,B,3.530189,51.061587,"{""type"":""Point"",""coordinates"":[3.53019,51.06159]}"
151,,D1d,2012-11-27 22:09:10,2013-02-03 23:08:39,1,Dalestraat,W,,D,3.53179,51.06161,"{""type"":""Point"",""coordinates"":[3.53179,51.06161]}"
152,,C1,2012-11-27 22:09:15,2013-01-07 21:50:12,1,Dalestraat,E,,C,3.53188,51.06159,"{""type"":""Point"",""coordinates"":[3.53188,51.06159]}"
153,,C1,2012-11-27 22:09:29,2013-01-07 21:48:05,1,Dalestraat,E,,C,3.53185,51.06147,"{""type"":""Point"",""coordinates"":[3.53185,51.06147]}"
154,,B1,2012-11-27 22:09:40,2013-01-07 21:49:55,1,Dalestraat,W,,B,3.53194,51.06157,"{""type"":""Point"",""coordinates"":[3.53194,51.06157]}"
155,,B1,2012-11-27 22:11:30,2013-01-07 21:47:57,1,Dalestraat,W,,B,3.53185,51.06147,"{""type"":""Point"",""coordinates"":[3.53185,51.06147]}"
156,,D1d,2012-12-13 20:29:43,2013-02-03 23:08:34,1,Dalestraat,E,,D,3.531953,51.061565,"{""type"":""Point"",""coordinates"":[3.53195,51.06157]}"
157,E40 Oostende,F31,2012-12-13 20:30:57,2012-12-28 22:10:56,1,Dalestraat,N,,F,3.53191682209012,51.0615816857275,"{""type"":""Point"",""coordinates"":[3.53192,51.06158]}"
158,E40 Brugge,F31,2012-12-13 20:31:06,2012-12-28 22:12:35,1,Dalestraat,N,,F,3.531917,51.061582,"{""type"":""Point"",""coordinates"":[3.53192,51.06158]}"
159,Oostende E40,F31,2012-12-13 20:33:43,2012-12-22 16:22:13,1,Dalestraat,S,,F,3.532084,51.06172,"{""type"":""Point"",""coordinates"":[3.53208,51.06172]}"
160,Brugge E40,F31,2012-12-13 20:33:48,2012-12-22 16:22:17,1,Dalestraat,S,,F,3.532084,51.06172,"{""type"":""Point"",""coordinates"":[3.53208,51.06172]}"
161,70,C43,2012-12-13 20:48:17,2012-12-22 16:31:29,1,Nevelestraat,N,,C,3.531862,51.061337,"{""type"":""Point"",""coordinates"":[3.53186,51.06134]}"
162,,B9,2012-12-13 20:48:24,2012-12-22 16:31:32,1,Nevelestraat,N,,B,3.531862,51.061337,"{""type"":""Point"",""coordinates"":[3.53186,51.06134]}"
163,Nevele,F43,2012-12-13 20:51:38,2012-12-13 21:57:10,,Nevelestraat,N,,F,3.53151122453687,51.0607696563835,"{""type"":""Point"",""coordinates"":[3.53151,51.06077]}"
164,,F13,2012-12-13 20:56:41,2012-12-13 21:57:10,,Nevelestraat,S,,F,3.531787,51.06087,"{""type"":""Point"",""coordinates"":[3.53179,51.06087]}"
165,Politie,F34a,2012-12-13 20:58:21,2012-12-22 16:26:29,1,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
166,Merendree,F33a,2012-12-13 20:58:28,2012-12-22 16:25:32,1,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
167,Hansbeke,F33a,2012-12-13 20:58:36,2012-12-22 16:25:08,1,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
168,Zomergem,F29,2012-12-13 20:58:49,2012-12-22 16:24:26,1,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
169,N437,F23a,2012-12-13 20:58:56,2012-12-22 16:23:54,1,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
170,Nevele,F29,2012-12-13 20:59:18,2012-12-22 16:26:41,1,Nevelestraat,W,,F,3.532167,51.061417,"{""type"":""Point"",""coordinates"":[3.53217,51.06142]}"
171,,A14,2012-12-13 21:02:17,2012-12-22 17:05:50,1,Nevelestraat,S,,A,3.536487,51.069292,"{""type"":""Point"",""coordinates"":[3.53649,51.06929]}"
172,Nevele,F34a,2012-12-13 21:02:31,2012-12-20 21:28:47,,Nevelestraat,W,,F,3.532176,51.06143,"{""type"":""Point"",""coordinates"":[3.53218,51.06143]}"
173,,D7,2012-12-13 21:18:53,2013-02-03 23:00:22,1,Nevelestraat,N,,D,3.532075,51.06141,"{""type"":""Point"",""coordinates"":[3.53207,51.06141]}"
174,Hansbeke,F43,2012-12-13 21:21:04,2012-12-22 16:29:02,1,Nevelestraat,S,,F,3.532257,51.061528,"{""type"":""Point"",""coordinates"":[3.53226,51.06153]}"
175,,D7,2012-12-13 21:22:58,2013-02-03 23:00:28,,Nevelestraat,S,,D,3.532327,51.061686,"{""type"":""Point"",""coordinates"":[3.53233,51.06169]}"
176,70,C43,2012-12-13 21:24:01,2012-12-22 16:29:37,1,Nevelestraat,S,,C,3.53244,51.061851,"{""type"":""Point"",""coordinates"":[3.53244,51.06185]}"
177,,B9,2012-12-13 21:24:10,2012-12-22 16:29:15,1,Nevelestraat,S,,B,3.53244,51.061851,"{""type"":""Point"",""coordinates"":[3.53244,51.06185]}"
178,,B1,2012-12-13 21:30:53,2012-12-22 16:29:30,,Rostraat,E,M10,B,3.532322,51.061497,"{""type"":""Point"",""coordinates"":[3.53232,51.0615]}"
179,"Brussel, Gent E40, Nevele, Oostende, E40 Brugge",F27,2012-12-13 21:33:01,2012-12-22 16:30:07,1,Nevelestraat,N,,F,3.532901,51.062819,"{""type"":""Point"",""coordinates"":[3.5329,51.06282]}"
180,,F13,2012-12-13 21:43:49,2012-12-22 16:30:17,1,Nevelestraat,N,,F,3.532489,51.062204,"{""type"":""Point"",""coordinates"":[3.53249,51.0622]}"
181,,A29,2012-12-13 21:46:44,2012-12-22 16:30:27,1,Nevelestraat,S,,A,3.53393,51.064031,"{""type"":""Point"",""coordinates"":[3.53393,51.06403]}"
182,E40,F23c,2012-12-13 23:32:54,2012-12-13 23:33:48,,E40,E,,F,3.519524,51.06074,"{""type"":""Point"",""coordinates"":[3.51952,51.06074]}"
183,,B9,2012-12-13 23:33:01,2012-12-13 23:48:58,,E40,E,,B,3.519524,51.06074,"{""type"":""Point"",""coordinates"":[3.51952,51.06074]}"
184,"12, Nevele, 400m",,2012-12-13 23:34:57,2013-02-05 22:29:06,,E40,W,,,3.519824,51.060339,"{""type"":""Point"",""coordinates"":[3.51982,51.06034]}"
185,"Brussel, Gent, E40, Nevele, 800m",F25,2012-12-13 23:39:13,2012-12-13 23:40:40,,E40,W,,F,3.514618,51.061322,"{""type"":""Point"",""coordinates"":[3.51462,51.06132]}"
186,Lotenhulle,F34b1,2012-12-13 23:50:23,2013-01-16 21:25:34,1,Kromekestraat,E,,F,3.512127,51.064222,"{""type"":""Point"",""coordinates"":[3.51213,51.06422]}"
187,Hansbeke,F34b1,2012-12-13 23:51:55,2013-01-16 21:25:37,1,Kromekestraat,S,,F,3.512127,51.064222,"{""type"":""Point"",""coordinates"":[3.51213,51.06422]}"
188,,B3,2012-12-14 22:35:32,2012-12-14 22:37:10,,Rostraat,E,150 m,B,3.534289,51.06134,"{""type"":""Point"",""coordinates"":[3.53429,51.06134]}"
189,,F45,2012-12-14 22:41:26,2012-12-14 22:45:26,,Rostraat,W,,F,3.541559,51.06261,"{""type"":""Point"",""coordinates"":[3.54156,51.06261]}"
190,Merendree,F29,2012-12-14 22:44:10,2012-12-14 22:46:17,,Palestraat,S,,F,3.540645,51.064292,"{""type"":""Point"",""coordinates"":[3.54065,51.06429]}"
191,Landegem,F29,2012-12-14 22:44:15,2012-12-14 22:46:12,,Palestraat,S,,F,3.540645,51.064292,"{""type"":""Point"",""coordinates"":[3.54065,51.06429]}"
192,,A29,2012-12-14 22:54:19,2012-12-28 21:39:14,1,Palestraat,S,,A,3.542491,51.066528,"{""type"":""Point"",""coordinates"":[3.54249,51.06653]}"
193,,C3,2012-12-14 22:57:19,2012-12-28 21:37:46,1,Palestraat,S,Uitgezonderd plaatselijk verkeer,C,3.54325,51.06742,"{""type"":""Point"",""coordinates"":[3.54325,51.06742]}"
194,"Hansbeke, Nevele",F1,2012-12-14 22:58:36,2012-12-28 21:36:50,1,Palestraat,S,,F,3.542383,51.069122,"{""type"":""Point"",""coordinates"":[3.54238,51.06912]}"
195,"Hansbeke, Nevele",F3,2012-12-14 22:59:32,2012-12-28 21:36:52,1,Palestraat,N,,F,3.542283,51.069173,"{""type"":""Point"",""coordinates"":[3.54228,51.06917]}"
196,,C3,2012-12-14 23:00:34,2012-12-28 21:35:28,1,Palestraat,N,Uitgezonderd plaatselijk verkeer,C,3.54199,51.06975,"{""type"":""Point"",""coordinates"":[3.54199,51.06975]}"
197,,A51,2012-12-14 23:05:54,2012-12-14 23:07:50,,Palestraat,W,Verkeerstafel 150m,A,3.544832,51.068251,"{""type"":""Point"",""coordinates"":[3.54483,51.06825]}"
198,,A29,2012-12-14 23:06:39,2012-12-14 23:08:03,,Palestraat,W,,A,3.545086,51.068371,"{""type"":""Point"",""coordinates"":[3.54509,51.06837]}"
199,,B17,2012-12-14 23:08:58,2012-12-14 23:11:24,,Palestraat,W,,B,3.545853,51.068762,"{""type"":""Point"",""coordinates"":[3.54585,51.06876]}"
200,,A29,2012-12-14 23:09:31,2012-12-14 23:10:54,,Palestraat,E,,A,3.545662,51.06872,"{""type"":""Point"",""coordinates"":[3.54566,51.06872]}"
201,"Hansbeke, Nevele",F1,2012-12-14 23:12:35,2012-12-14 23:18:13,,Zandestraat,E,,F,3.54624,51.069411,"{""type"":""Point"",""coordinates"":[3.54624,51.06941]}"
202,"Hansbeke, Nevele",F3,2012-12-14 23:12:51,2012-12-14 23:18:11,,Zandestraat,W,,F,3.546183,51.069345,"{""type"":""Point"",""coordinates"":[3.54618,51.06934]}"
203,Landegem,F29,2012-12-14 23:14:35,2012-12-14 23:19:46,,Palestraat,S,,F,3.54634,51.06938,"{""type"":""Point"",""coordinates"":[3.54634,51.06938]}"
204,Landegem,F29,2012-12-14 23:14:41,2012-12-14 23:19:17,,Palestraat,N,,F,3.54634072883607,51.0693816854435,"{""type"":""Point"",""coordinates"":[3.54634,51.06938]}"
205,Landegem,F34b1,2012-12-14 23:20:31,2012-12-14 23:22:08,,Palestraat,S,,F,3.54635,51.06938,"{""type"":""Point"",""coordinates"":[3.54635,51.06938]}"
206,Hansbeke,F34b1,2012-12-14 23:20:35,2012-12-14 23:22:10,,Palestraat,S,,F,3.54635,51.06938,"{""type"":""Point"",""coordinates"":[3.54635,51.06938]}"
207,,B17,2012-12-14 23:24:17,2012-12-14 23:26:20,,Palestraat,E,,B,3.546851,51.069659,"{""type"":""Point"",""coordinates"":[3.54685,51.06966]}"
208,,B3,2012-12-14 23:25:04,2012-12-14 23:26:07,,Palestraat,W,150 m,B,3.547152,51.069765,"{""type"":""Point"",""coordinates"":[3.54715,51.06976]}"
209,,A51,2012-12-14 23:31:21,2012-12-14 23:33:29,,Kleine Heirenthoek,E,Verkeerstafel 250m,A,3.547951,51.069216,"{""type"":""Point"",""coordinates"":[3.54795,51.06922]}"
210,,B17,2012-12-14 23:32:00,2012-12-14 23:33:31,,Kleine Heirenthoek,E,,B,3.547388,51.069094,"{""type"":""Point"",""coordinates"":[3.54739,51.06909]}"
211,,A51,2012-12-14 23:35:35,2012-12-14 23:38:53,,Palestraat,N,Verkeerstafel 50m,A,3.547401,51.069969,"{""type"":""Point"",""coordinates"":[3.5474,51.06997]}"
212,,F45,2012-12-14 23:36:26,2012-12-14 23:38:55,,Palestraat,W,,F,3.547715,51.070025,"{""type"":""Point"",""coordinates"":[3.54772,51.07003]}"
213,,B1,2012-12-14 23:37:05,2012-12-14 23:42:52,,Palestraat,N,,B,3.54772,51.070141,"{""type"":""Point"",""coordinates"":[3.54772,51.07014]}"
214,,B1,2012-12-14 23:40:53,2012-12-14 23:42:57,,Donkerstraat,E,,B,3.547606,51.0702,"{""type"":""Point"",""coordinates"":[3.54761,51.0702]}"
215,"2,5t",C21,2012-12-14 23:41:48,2012-12-14 23:44:30,,Donkerstraat,E,...,C,3.547482,51.070239,"{""type"":""Point"",""coordinates"":[3.54748,51.07024]}"
216,"Hansbeke, Nevele",F1,2012-12-14 23:41:54,2012-12-14 23:44:03,,Donkerstraat,E,,F,3.547484,51.07024,"{""type"":""Point"",""coordinates"":[3.54748,51.07024]}"
217,,B17,2012-12-14 23:46:50,2012-12-28 21:29:16,1,Donkerstraat,E,,B,3.542426,51.07065,"{""type"":""Point"",""coordinates"":[3.54243,51.07065]}"
218,"2,5t",C21,2012-12-14 23:47:33,2012-12-28 21:28:58,1,Donkerstraat,W,Uitgezonderd plaatselijk verkeer,C,3.54238,51.070555,"{""type"":""Point"",""coordinates"":[3.54238,51.07055]}"
219,Landegem,F34b1,2012-12-14 23:48:14,2012-12-28 22:21:13,1,Zandestraat,N,,F,3.542117,51.070434,"{""type"":""Point"",""coordinates"":[3.54212,51.07043]}"
220,Hansbeke,F34b1,2012-12-14 23:48:18,2012-12-28 22:21:17,1,Zandestraat,N,,F,3.542117,51.070434,"{""type"":""Point"",""coordinates"":[3.54212,51.07043]}"
221,Merendree,F34b1,2012-12-14 23:48:23,2012-12-28 22:21:20,1,Zandestraat,E,,F,3.542117,51.070434,"{""type"":""Point"",""coordinates"":[3.54212,51.07043]}"
222,Merendree,F34b1,2012-12-14 23:48:27,2012-12-28 22:21:23,1,Zandestraat,W,,F,3.542117,51.070434,"{""type"":""Point"",""coordinates"":[3.54212,51.07043]}"
223,,B17,2012-12-14 23:54:35,2012-12-28 21:31:11,1,Zandestraat,E,,B,3.542536,51.070414,"{""type"":""Point"",""coordinates"":[3.54254,51.07041]}"
224,,A7b,2012-12-14 23:55:10,2012-12-28 21:31:05,1,Zandestraat,W,,A,3.542769,51.070272,"{""type"":""Point"",""coordinates"":[3.54277,51.07027]}"
225,,B17,2012-12-14 23:56:17,2012-12-14 23:57:44,,Zandestraat,W,,B,3.545474,51.069553,"{""type"":""Point"",""coordinates"":[3.54547,51.06955]}"
226,Spelende kinderen,,2012-12-14 23:59:01,2012-12-28 21:32:47,1,Cardijnlaan,N,,,3.542428,51.070143,"{""type"":""Point"",""coordinates"":[3.54243,51.07014]}"
227,,B17,2012-12-14 23:59:20,2012-12-28 21:32:56,1,Cardijnlaan,S,,B,3.54252,51.070073,"{""type"":""Point"",""coordinates"":[3.54252,51.07007]}"
228,,F45,2012-12-15 00:00:30,2012-12-28 21:24:37,1,Cardijnlaan,E,,F,3.539867,51.069521,"{""type"":""Point"",""coordinates"":[3.53987,51.06952]}"
229,Spelende kinderen,,2012-12-15 00:01:28,2012-12-28 21:26:19,1,Cardijnlaan,N,,,3.540411,51.070196,"{""type"":""Point"",""coordinates"":[3.54041,51.0702]}"
230,,B17,2012-12-15 00:07:39,2012-12-28 21:27:17,1,Kapellenstraat,W,,B,3.54124,51.07047,"{""type"":""Point"",""coordinates"":[3.54124,51.07047]}"
231,,A29,2012-12-15 00:18:15,2012-12-15 00:19:57,,Palestraat,N,,A,3.54572,51.067992,"{""type"":""Point"",""coordinates"":[3.54572,51.06799]}"
232,,B9,2012-12-19 21:46:46,2012-12-27 13:19:38,1,Hansbekedorp,N,,B,3.535713,51.073305,"{""type"":""Point"",""coordinates"":[3.53571,51.0733]}"
233,,B9,2012-12-19 21:47:39,2012-12-27 14:32:29,1,Hansbekedorp,S,,B,3.53588,51.073519,"{""type"":""Point"",""coordinates"":[3.53588,51.07352]}"
234,,B1,2012-12-19 21:48:22,2012-12-27 14:32:23,1,Hansbekedorp,E,,B,3.535915,51.073448,"{""type"":""Point"",""coordinates"":[3.53592,51.07345]}"
235,Merendree,F33a,2012-12-19 21:49:02,2012-12-27 14:32:16,1,Hansbekedorp,S,,F,3.53592,51.07348,"{""type"":""Point"",""coordinates"":[3.53592,51.07348]}"
236,,E9b,2012-12-19 21:49:32,2012-12-27 14:32:20,1,Hansbekedorp,S,,E,3.535984,51.073472,"{""type"":""Point"",""coordinates"":[3.53598,51.07347]}"
237,,B1,2012-12-19 21:49:39,2012-12-27 14:32:37,1,Hansbekedorp,N,,B,3.535984,51.073472,"{""type"":""Point"",""coordinates"":[3.53598,51.07347]}"
238,,E6,2012-12-19 21:52:10,2012-12-27 13:20:37,1,Hansbekedorp,N,"Als je mijn plaats inneemt, neem dan ook mijn handicap over.",E,3.536057,51.073273,"{""type"":""Point"",""coordinates"":[3.53606,51.07327]}"
239,,E6,2012-12-19 21:52:17,2012-12-27 13:20:34,1,Hansbekedorp,N,"Als je mijn plaats inneemt, neem dan ook mijn handicap over.",E,3.536116,51.073261,"{""type"":""Point"",""coordinates"":[3.53612,51.07326]}"
240,,A41,2012-12-19 22:14:47,2012-12-27 13:31:29,1,Hansbekedorp,N,55m,A,3.535761,51.073818,"{""type"":""Point"",""coordinates"":[3.53576,51.07382]}"
241,,B9,2012-12-19 22:15:39,2012-12-27 13:31:33,1,Hansbekedorp,N,,B,3.535761,51.073818,"{""type"":""Point"",""coordinates"":[3.53576,51.07382]}"
242,E40,F31,2012-12-19 22:17:13,2012-12-27 13:31:37,1,Hansbekedorp,E,,F,3.53576,51.073867,"{""type"":""Point"",""coordinates"":[3.53576,51.07387]}"
243,6 Nevele,F29,2012-12-19 22:17:20,2012-12-27 13:31:41,1,Hansbekedorp,E,,F,3.53576,51.073867,"{""type"":""Point"",""coordinates"":[3.53576,51.07387]}"
244,Zomergem 8,F29,2012-12-19 22:17:27,2012-12-27 13:31:45,1,Hansbekedorp,E,,F,3.53576,51.07388,"{""type"":""Point"",""coordinates"":[3.53576,51.07388]}"
245,"3,5t",C21,2012-12-19 22:19:01,2012-12-27 13:31:51,1,Kerkakkerstraat,E,Uitgezonderd plaatselijk verkeer,C,3.53573,51.07394,"{""type"":""Point"",""coordinates"":[3.53573,51.07394]}"
246,,F4a,2012-12-19 22:20:25,2012-12-27 13:34:00,1,Hansbekedorp,S,,F,3.535878,51.073985,"{""type"":""Point"",""coordinates"":[3.53588,51.07399]}"
247,,A23,2012-12-19 22:20:58,2012-12-27 13:35:09,1,Hansbekedorp,S,,A,3.535878,51.073985,"{""type"":""Point"",""coordinates"":[3.53588,51.07399]}"
248,,B9,2012-12-19 22:21:03,2012-12-27 13:34:05,1,Hansbekedorp,S,,B,3.535878,51.073985,"{""type"":""Point"",""coordinates"":[3.53588,51.07399]}"
249,Merendree,F29,2012-12-19 22:21:30,2013-01-06 20:53:01,1,Merendreestraat,S,,F,3.53591,51.07394,"{""type"":""Point"",""coordinates"":[3.53591,51.07394]}"
250,Drongen 10,F29,2012-12-19 22:21:35,2013-01-06 20:52:55,1,Merendreestraat,S,,F,3.53591,51.07394,"{""type"":""Point"",""coordinates"":[3.53591,51.07394]}"
251,,B9,2012-12-19 22:21:53,2012-12-27 13:30:50,1,Merendreestraat,W,,B,3.535956,51.073838,"{""type"":""Point"",""coordinates"":[3.53596,51.07384]}"
252,10 Drongen,F29,2012-12-19 22:22:07,2012-12-27 13:30:41,1,Merendreestraat,N,,F,3.53592,51.07384,"{""type"":""Point"",""coordinates"":[3.53592,51.07384]}"
253,,B5,2012-12-19 22:22:48,2012-12-27 13:30:32,1,Merendreestraat,E,,B,3.535935,51.073934,"{""type"":""Point"",""coordinates"":[3.53593,51.07393]}"
254,,F4b,2012-12-19 22:27:09,2012-12-27 13:37:56,1,Hansbekedorp,N,,F,3.53576,51.07398,"{""type"":""Point"",""coordinates"":[3.53576,51.07398]}"
255,,C3,2012-12-19 22:52:00,2012-12-27 13:34:43,1,Merendreestraat,W,Uitgezonderd dienstvoertuigen,C,3.535935,51.073934,"{""type"":""Point"",""coordinates"":[3.53593,51.07393]}"
256,,E6,2012-12-19 22:52:27,2013-02-05 18:32:40,1,Hansbekedorp,W,"Als je mijn plaats inneemt, neem dan ook mijn handicap over.",E,3.5361,51.07409,"{""type"":""Point"",""coordinates"":[3.5361,51.07409]}"
257,,C3,2012-12-19 22:53:07,2012-12-27 13:25:38,1,Merendreestraat,S,Uitgezonderd dienstvoertuigen; Uitgezonderd fietsers,C,3.53635,51.07384,"{""type"":""Point"",""coordinates"":[3.53635,51.07384]}"
258,,B11,2012-12-19 23:00:07,2012-12-27 13:25:41,1,Merendreestraat,S,,B,3.53665,51.07367,"{""type"":""Point"",""coordinates"":[3.53665,51.07367]}"
259,,B9,2012-12-19 23:01:59,2012-12-27 13:21:22,1,Merendreestraat,W,,B,3.53691,51.07316,"{""type"":""Point"",""coordinates"":[3.53691,51.07316]}"
260,,B1,2012-12-19 23:02:31,2012-12-27 13:21:25,1,Hansbekedorp,W,,B,3.53684,51.0732,"{""type"":""Point"",""coordinates"":[3.53684,51.0732]}"
261,"Hansbeke, Nevele",F3a,2012-12-19 23:05:28,2013-01-20 13:48:01,1,Merendreestraat,W,,F,3.541421,51.072056,"{""type"":""Point"",""coordinates"":[3.54142,51.07206]}"
262,"Hansbeke, Nevele",F1a,2012-12-19 23:05:44,2013-01-20 13:47:58,1,Merendreestraat,E,,F,3.541456,51.07213,"{""type"":""Point"",""coordinates"":[3.54146,51.07213]}"
263,70,C43,2012-12-19 23:06:55,2013-01-20 13:47:55,1,Merendreestraat,W,,C,3.541692,51.072001,"{""type"":""Point"",""coordinates"":[3.54169,51.072]}"
264,70,C43,2012-12-20 11:27:29,2013-01-20 13:49:37,1,Merendreestraat,E,,C,3.54427,51.07155,"{""type"":""Point"",""coordinates"":[3.54427,51.07155]}"
265,,B9,2012-12-20 11:27:38,2013-01-20 13:49:34,1,Merendreestraat,E,,B,3.54427,51.07155,"{""type"":""Point"",""coordinates"":[3.54427,51.07155]}"
266,,B1,2012-12-20 11:28:06,2013-01-20 13:48:32,1,Merendreestraat,N,,B,3.54433,51.07158,"{""type"":""Point"",""coordinates"":[3.54433,51.07158]}"
267,70,C43,2012-12-20 11:28:59,2013-02-02 13:10:17,1,Merendreestraat,W,,C,3.544555,51.071402,"{""type"":""Point"",""coordinates"":[3.54455,51.0714]}"
268,,B9,2012-12-20 11:29:05,2013-02-02 13:10:15,1,Merendreestraat,W,,B,3.544555,51.071402,"{""type"":""Point"",""coordinates"":[3.54455,51.0714]}"
269,70,C43,2012-12-20 11:34:38,2013-01-20 13:51:32,1,Merendreestraat,E,,C,3.54858,51.07075,"{""type"":""Point"",""coordinates"":[3.54858,51.07075]}"
270,,B9,2012-12-20 11:34:43,2013-01-20 13:50:50,1,Merendreestraat,E,,B,3.54858,51.07075,"{""type"":""Point"",""coordinates"":[3.54858,51.07075]}"
271,,B1,2012-12-20 11:34:49,2013-01-20 13:50:20,1,,N,,B,3.54864,51.07074,"{""type"":""Point"",""coordinates"":[3.54864,51.07074]}"
272,,C3,2012-12-20 11:35:58,2012-12-20 11:47:44,,,S,Uitgezonderd aangelanden,C,3.548836,51.070818,"{""type"":""Point"",""coordinates"":[3.54884,51.07082]}"
273,70,C43,2012-12-20 11:36:58,2013-02-02 13:13:36,1,Merendreestraat,W,,C,3.548742,51.070591,"{""type"":""Point"",""coordinates"":[3.54874,51.07059]}"
274,,A1a,2012-12-20 11:37:06,2013-02-02 13:13:30,1,Merendreestraat,W,50 m,A,3.548742,51.070591,"{""type"":""Point"",""coordinates"":[3.54874,51.07059]}"
275,,B9,2012-12-20 11:37:11,2013-02-02 13:13:26,1,Merendreestraat,W,,B,3.54874,51.07059,"{""type"":""Point"",""coordinates"":[3.54874,51.07059]}"
276,,B1,2012-12-20 11:37:36,2013-02-02 13:13:48,1,Merendreestraat,S,,B,3.549016,51.070528,"{""type"":""Point"",""coordinates"":[3.54902,51.07053]}"
277,70,C43,2012-12-20 11:43:15,2013-02-02 13:18:03,1,Hansbekestraat,W,,C,3.54975,51.07045,"{""type"":""Point"",""coordinates"":[3.54975,51.07045]}"
278,,B9,2012-12-20 11:43:21,2013-02-02 13:18:00,1,Hansbekestraat,W,,B,3.54975,51.07045,"{""type"":""Point"",""coordinates"":[3.54975,51.07045]}"
279,,Type 5,2012-12-20 11:43:37,2012-12-28 21:33:06,,Merendreestraat,W,,,3.54968,51.07042,"{""type"":""Point"",""coordinates"":[3.54968,51.07042]}"
280,,B1,2012-12-20 11:43:51,2012-12-20 21:38:22,,Lambroekstraat,E,,B,3.54967,51.0704,"{""type"":""Point"",""coordinates"":[3.54967,51.0704]}"
281,,B1,2012-12-20 11:44:27,2012-12-20 21:38:50,,Lambroekstraat,W,,B,3.54962,51.07033,"{""type"":""Point"",""coordinates"":[3.54962,51.07033]}"
282,70,C43,2012-12-20 11:44:38,2012-12-20 21:38:54,,Lambroekstraat,W,,C,3.549667,51.070323,"{""type"":""Point"",""coordinates"":[3.54967,51.07032]}"
283,,B17,2012-12-20 11:51:33,2012-12-20 21:38:58,,Lambroekstraat,W,,B,3.551462,51.069967,"{""type"":""Point"",""coordinates"":[3.55146,51.06997]}"
284,70,C43,2012-12-20 11:51:58,2012-12-20 21:39:01,,Lambroekstraat,E,,C,3.55167,51.07,"{""type"":""Point"",""coordinates"":[3.55167,51.07]}"
285,,B3,2012-12-20 11:52:03,2013-01-07 22:38:23,,Lambroekstraat,E,150m,B,3.55167,51.07,"{""type"":""Point"",""coordinates"":[3.55167,51.07]}"
286,,B17,2012-12-20 11:52:16,2012-12-20 20:13:49,,Overbroekkouterslag,E,,B,3.55188,51.070011,"{""type"":""Point"",""coordinates"":[3.55188,51.07001]}"
287,70,C43,2012-12-20 11:52:52,2012-12-20 21:40:14,,Lambroekstraat,W,,C,3.551993,51.069848,"{""type"":""Point"",""coordinates"":[3.55199,51.06985]}"
288,,B17,2012-12-20 11:52:58,2012-12-20 21:40:16,,Lambroekstraat,E,,B,3.55204,51.06992,"{""type"":""Point"",""coordinates"":[3.55204,51.06992]}"
